Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG04SP030000S900,2018.12,58673,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04SP030000S900,2019.03,59053,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04SP030000S900,2019.06,60270,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04SP030000S900,2019.09,61057,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04SP030000S900,2019.12,61953,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04SP030000S900,2020.03,62094,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04SP030000S900,2020.06,57229,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04SP030000S900,2020.09,63578,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04SP030000S900,2020.12,65060,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04SP030000S900,2021.03,68288,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04SP030000S900,2021.06,69160,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04SP030000S900,2021.09,66801,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04SP030000S900,2021.12,71177,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04SP030000S900,2022.03,74860,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04SP030000S900,2022.06,74987,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04SP030000S900,2022.09,76973,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04SP030000S900,2022.12,78239,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04SP030000S900,2023.03,79739,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04SP030000S900,2023.06,81193,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04SP030000S900,2023.09,81577,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG04SP030000S900,2023.12,82405,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG04SP030000S900,2024.03,82730,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG04SP030000S900,2024.06,83408,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG04SP030000S900,2024.09,83733,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG04SP030000S900,2024.12,84304,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG04SP030000S900,2025.03,85754,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG04SP030000S900,2025.06,86452,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG04SP030000S900,2025.09,87374,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2025,9
SNEQ.SG04SP030000S900,2025.12,88542,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2025,12
SNEQ.SG04SP030000S900,2026.03,89793,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,,,National Accounts - SNA 2008 - SNE,2026,3
SNEQ.SG04SP051C00S900,2016.06,9263,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04SP051C00S900,2016.09,9408,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04SP051C00S900,2016.12,9552,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04SP051C00S900,2017.03,9701,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04SP051C00S900,2017.06,9698,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04SP051C00S900,2017.09,9846,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04SP051C00S900,2017.12,10007,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04SP051C00S900,2018.03,10251,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04SP051C00S900,2018.06,11059,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04SP051C00S900,2018.09,11234,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04SP051C00S900,2018.12,11429,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04SP051C00S900,2019.03,11522,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04SP051C00S900,2019.06,10954,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04SP051C00S900,2019.09,11113,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04SP051C00S900,2019.12,11311,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04SP051C00S900,2020.03,11531,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04SP051C00S900,2020.06,11587,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04SP051C00S900,2020.09,11700,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04SP051C00S900,2020.12,11826,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04SP051C00S900,2021.03,11904,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04SP051C00S900,2021.06,12239,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04SP051C00S900,2021.09,12492,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04SP051C00S900,2021.12,12771,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04SP051C00S900,2022.03,13201,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04SP051C00S900,2022.06,13641,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04SP051C00S900,2022.09,14213,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04SP051C00S900,2022.12,14712,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04SP051C00S900,2023.03,15391,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04SP051C00S900,2023.06,15244,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04SP051C00S900,2023.09,15668,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG04SP051C00S900,2023.12,15987,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG04SP051C00S900,2024.03,16287,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG04SP051C00S900,2024.06,16436,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG04SP051C00S900,2024.09,16689,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG04SP051C00S900,2024.12,16841,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG04SP051C00S900,2025.03,17045,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG04SP051C00S900,2025.06,17289,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG04SP051C00S900,2025.09,17369,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2025,9
SNEQ.SG04SP051C00S900,2025.12,17507,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2025,12
SNEQ.SG04SP051C00S900,2026.03,17753,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P051C,Consumption of fixed capital,AN1,Produced non-financial assets,,,National Accounts - SNA 2008 - SNE,2026,3
SNEQ.SG04SP030000S310,2016.06,10625,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04SP030000S310,2016.09,10840,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04SP030000S310,2016.12,10973,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04SP030000S310,2017.03,11138,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04SP030000S310,2017.06,11205,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04SP030000S310,2017.09,11514,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04SP030000S310,2017.12,11608,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04SP030000S310,2018.03,11767,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04SP030000S310,2018.06,11948,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04SP030000S310,2018.09,12243,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04SP030000S310,2018.12,12466,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04SP030000S310,2019.03,12691,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04SP030000S310,2019.06,13120,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04SP030000S310,2019.09,13243,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04SP030000S310,2019.12,13602,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04SP030000S310,2020.03,13922,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04SP030000S310,2020.06,14363,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04SP030000S310,2020.09,14681,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04SP030000S310,2020.12,15104,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04SP030000S310,2021.03,15703,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04SP030000S310,2021.06,15926,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04SP030000S310,2021.09,16453,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04SP030000S310,2021.12,17557,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04SP030000S310,2022.03,17900,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04SP030000S310,2022.06,18103,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04SP030000S310,2022.09,18519,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04SP030000S310,2022.12,18352,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04SP030000S310,2023.03,18683,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04SP030000S310,2023.06,19119,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04SP030000S310,2023.09,19405,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,9
